Date,Open,High,Low,Close,Adj Close,Volume
10/23/2009,55.549999,55.549999,54.439999,54.650002,42.009884,1397500
10/26/2009,54.720001,55.279999,53.869999,54.029999,41.53331,2158100
10/27/2009,54.110001,55,53.599998,53.740002,41.310371,2151600
10/28/2009,53.509998,53.700001,52.48,52.57,40.41098,2342300
10/29/2009,52.950001,53.77,52.869999,53.630001,41.225815,2975500
10/30/2009,53.450001,53.630001,52.060001,52.18,40.111176,3381100
11/2/2009,52.470001,53.029999,51.799999,52.470001,40.334122,2723300
11/3/2009,52.150002,52.779999,52.049999,52.709999,40.5186,1622500
11/4/2009,53.23,53.549999,52.700001,52.799999,40.587795,1880300
11/5/2009,53.209999,53.84,53.099998,53.810001,41.364174,1980000
11/6/2009,53.560001,54.139999,53.43,53.950001,41.471806,1946600
11/9/2009,54.439999,55.16,54.380001,55.16,42.401936,1830400
11/10/2009,55.029999,55.349998,54.849998,55.18,42.41732,1837200
11/11/2009,55.5,55.810001,55.18,55.459999,42.632561,1967200
11/12/2009,55.389999,55.669998,54.68,54.84,42.155952,1767800
11/13/2009,55,55.360001,54.669998,55.16,42.401936,1788800
11/16/2009,55.57,56.220001,55.509998,55.990002,43.03997,2485800
11/17/2009,55.869999,56.099998,55.650002,56.049999,43.086079,1666100
11/18/2009,56.049999,56.119999,55.700001,56.009998,43.055328,1530100
11/19/2009,55.57,55.619999,54.849998,55.209999,42.440372,1898800
11/20/2009,54.939999,55.150002,54.75,55.040001,42.309704,1109100
11/23/2009,55.68,56.119999,55.540001,55.689999,42.809349,1753200
11/24/2009,55.810001,55.810001,55.27,55.73,42.840103,2452800
11/25/2009,55.84,55.990002,55.66,55.950001,43.009216,1407900
11/27/2009,54.41,55.419998,54.299999,55.009998,42.286636,865100
11/30/2009,55,55.259998,54.639999,55.150002,42.394257,2746200
12/1/2009,55.68,56.029999,55.57,55.830002,42.916985,1958300
12/2/2009,55.889999,56.330002,55.75,55.990002,43.03997,1293700
12/3/2009,56.110001,56.43,55.43,55.490002,42.655613,1349800
12/4/2009,56.299999,56.549999,55.330002,55.900002,42.970772,2489800
12/7/2009,55.880001,56.150002,55.66,55.830002,42.916985,1233300
12/8/2009,55.43,55.580002,55.040001,55.25,42.471104,1320600
12/9/2009,55.23,55.509998,54.939999,55.43,42.609501,1433500
12/10/2009,55.75,55.970001,55.610001,55.709999,42.824734,940600
12/11/2009,55.889999,56.060001,55.669998,55.990002,43.03997,1291500
12/14/2009,56.369999,56.450001,56.080002,56.41,43.362816,1283700
12/15/2009,56.27,56.459999,56.049999,56.169998,43.178337,1641300
12/16/2009,56.450001,56.599998,56.189999,56.310001,43.285965,1906500
12/17/2009,55.900002,56.02,55.57,55.68,42.801682,1845700
12/18/2009,55.950001,56.029999,55.5,56.02,43.063026,2113100
12/21/2009,56.279999,56.75,56.279999,56.57,43.485836,3190800
12/22/2009,56.380001,56.59,56.299999,56.5,43.708614,3581300
12/23/2009,56.650002,56.740002,56.389999,56.689999,43.855595,1297200
12/24/2009,56.790001,57,56.779999,56.98,44.079945,607400
12/28/2009,57.220001,57.220001,56.849998,57.049999,44.134106,1742400
12/29/2009,57.25,57.25,56.950001,56.950001,44.056736,1527000
12/30/2009,56.779999,57,56.75,56.93,44.041264,1592300
12/31/2009,57.02,57.049999,56.369999,56.369999,43.608059,1322000
1/4/2010,56.860001,57.380001,56.84,57.310001,44.335243,2251500
1/5/2010,57.34,57.540001,57.110001,57.529999,44.50544,1597700
1/6/2010,57.5,57.720001,57.41,57.610001,44.56731,2120300
1/7/2010,57.549999,57.889999,57.290001,57.849998,44.752987,1656700
1/8/2010,57.700001,58.049999,57.560001,58.040001,44.899982,1650000
1/11/2010,58.299999,58.349998,57.849998,58.119999,44.961864,1883100
1/12/2010,57.75,57.82,57.299999,57.52,44.497704,1730100
1/13/2010,57.709999,58.18,57.360001,58.060001,44.915432,1825200
1/14/2010,58.02,58.279999,57.939999,58.16,44.992805,1667100
1/15/2010,58.099998,58.150002,57.299999,57.5,44.482231,2785900
1/19/2010,57.549999,58.290001,57.52,58.259998,45.070164,2546700
1/20/2010,57.900002,57.900002,57.209999,57.720001,44.652409,2755100
1/21/2010,57.720001,57.91,56.57,56.66,43.832386,4350700
1/22/2010,56.400002,56.599998,55.310001,55.41,42.865383,4423000
1/25/2010,55.880001,55.970001,55.459999,55.650002,43.051056,2781100
1/26/2010,55.450001,55.990002,55.27,55.400002,42.857651,1704300
1/27/2010,55.299999,55.75,54.869999,55.669998,43.066536,2077900
1/28/2010,55.889999,55.889999,54.650002,55.009998,42.555946,2235100
1/29/2010,55.240002,55.650002,54.279999,54.360001,42.053101,2421800
2/1/2010,54.720001,55.240002,54.700001,55.189999,42.69519,2132800
2/2/2010,55.34,56.029999,55.130001,55.900002,43.24445,2565500
2/3/2010,55.669998,55.919998,55.43,55.619999,43.027836,1352600
2/4/2010,55.169998,55.18,53.860001,53.889999,41.689507,3029700
2/5/2010,53.880001,54.07,52.82,53.98,41.75914,5416200
2/8/2010,54.02,54.299999,53.540001,53.560001,41.434223,1494300
2/9/2010,54.16,54.700001,53.75,54.27,41.983482,2191500
2/10/2010,54.200001,54.459999,53.700001,54.189999,41.921589,1340800
2/11/2010,54.07,54.84,53.759998,54.77,42.370281,1302300
2/12/2010,54.220001,54.810001,54,54.77,42.370281,2189100
2/16/2010,55.240002,55.77,55.040001,55.689999,43.082001,1186500
2/17/2010,55.990002,56.080002,55.740002,56,43.321796,1936000
2/18/2010,55.939999,56.439999,55.869999,56.32,43.569374,1537400
2/19/2010,56.150002,56.669998,56.060001,56.52,43.724098,1863000
2/22/2010,56.709999,56.720001,56.32,56.43,43.654476,3049500
2/23/2010,56.310001,56.48,55.610001,55.75,43.128407,2144700
2/24/2010,55.93,56.34,55.790001,56.25,43.515221,1689100
2/25/2010,55.459999,56.240002,55.290001,56.23,43.499752,2956100
2/26/2010,56.220001,56.41,55.91,56.23,43.499752,1272600
3/1/2010,56.490002,56.939999,56.470001,56.900002,44.018063,1580100
3/2/2010,57.169998,57.369999,57,57.080002,44.157314,1988900
3/3/2010,57.279999,57.52,57.040001,57.150002,44.211468,1617900
3/4/2010,57.279999,57.400002,57.009998,57.299999,44.327503,1636600
3/5/2010,57.740002,58.23,57.560001,58.209999,45.031475,2699100
3/8/2010,58.220001,58.349998,58.110001,58.220001,45.039207,2027600
3/9/2010,58.049999,58.610001,58.02,58.34,45.132053,4736900
3/10/2010,58.41,58.779999,58.34,58.650002,45.371864,1949600
3/11/2010,58.439999,58.880001,58.27,58.869999,45.542053,2391700
3/12/2010,59.139999,59.150002,58.700001,58.869999,45.542053,1227600
3/15/2010,58.810001,58.900002,58.419998,58.849998,45.526588,1624900
3/16/2010,58.98,59.389999,58.860001,59.330002,45.897923,1047800
3/17/2010,59.529999,59.93,59.509998,59.709999,46.191887,2022900
3/18/2010,59.740002,59.799999,59.419998,59.639999,46.137718,2714900
3/19/2010,59.25,59.830002,59.040001,59.25,45.836033,2010400
3/22/2010,58.91,59.740002,58.860001,59.669998,46.160946,1643100
3/23/2010,59.759998,60.130001,59.529999,60.09,46.485855,2298500
3/24/2010,59.900002,60.049999,59.68,59.740002,46.215099,1569000
3/25/2010,59.93,60.169998,59.310001,59.400002,46.134323,2437800
3/26/2010,59.490002,59.779999,59.099998,59.389999,46.126553,1206300
3/29/2010,59.650002,59.84,59.549999,59.740002,46.398384,2434700
3/30/2010,59.849998,60,59.529999,59.77,46.421707,1927500
3/31/2010,59.59,59.880001,59.41,59.59,46.281891,1346000
4/1/2010,60.009998,60.23,59.630001,60.02,46.615849,1339600
4/5/2010,60.259998,60.610001,60.099998,60.599998,47.06633,1458300
4/6/2010,60.459999,60.869999,60.360001,60.77,47.198364,1332000
4/7/2010,60.689999,60.790001,60.139999,60.450001,46.949829,1348300
4/8/2010,60.189999,60.700001,60.02,60.59,47.058548,1335900
4/9/2010,60.759998,61.049999,60.610001,61,47.376995,1585500
4/12/2010,61.139999,61.27,61.009998,61.139999,47.485729,1277000
4/13/2010,61.119999,61.290001,60.75,61.200001,47.532333,1184300
4/14/2010,61.439999,61.950001,61.349998,61.950001,48.114826,1011200
4/15/2010,61.900002,62.150002,61.84,62.029999,48.176968,1120500
4/16/2010,61.810001,61.91,60.709999,61.060001,47.423603,2086900
4/19/2010,60.880001,61.27,60.52,61.220001,47.547871,1311800
4/20/2010,61.599998,61.830002,61.389999,61.799999,47.998337,1004900
4/21/2010,61.849998,61.98,61.380001,61.75,47.959503,1271100
4/22/2010,61.400002,62.099998,60.950001,62.049999,48.192505,447800
4/23/2010,62.02,62.490002,61.82,62.470001,48.518703,1384500
4/26/2010,62.549999,62.650002,62.18,62.25,48.347839,1701700
4/27/2010,61.950001,62.200001,60.619999,60.75,47.182835,2555300
4/28/2010,61.07,61.330002,60.619999,61.150002,47.493504,1876400
4/29/2010,61.59,62.07,61.52,61.950001,48.114826,1347100
4/30/2010,61.990002,62.049999,60.849998,60.889999,47.291569,1892800
5/3/2010,61.150002,61.82,61.049999,61.709999,47.92844,1057900
5/4/2010,61.02,61.02,59.869999,60.209999,46.763424,2658000
5/5/2010,59.619999,60.27,59.299999,59.720001,46.38287,2728200
5/6/2010,59.459999,59.82,29.76,57.709999,44.821751,6153600
5/7/2010,57.669998,58.099998,55.84,56.619999,43.975178,5416700
5/10/2010,59.139999,59.5,58.59,59.220001,45.994518,4080900
5/11/2010,58.73,59.919998,58.619999,59.169998,45.955688,2164100
5/12/2010,59.41,60.200001,59.369999,60.119999,46.69352,1394400
5/13/2010,60.029999,60.299999,59.360001,59.400002,46.134323,1289700
5/14/2010,58.970001,59.060001,57.77,58.330002,45.303276,1997300
5/17/2010,58.439999,58.689999,57.169998,58.369999,45.334347,1838600
5/18/2010,58.84,59.02,57.330002,57.540001,44.689713,2967700
5/19/2010,57.169998,57.720001,56.400002,57.130001,44.371273,2300900
5/20/2010,55.869999,56.09,54.82,54.91,42.647072,4710900
5/21/2010,53.990002,55.849998,53.830002,55.709999,43.268406,3682200
5/24/2010,55.389999,55.849998,54.939999,55.009998,42.724724,1564400
5/25/2010,53.700001,55.060001,53.189999,55.009998,42.724724,4895500
5/26/2010,55.450001,55.970001,54.599998,54.779999,42.546085,1742900
5/27/2010,55.880001,56.700001,55.650002,56.700001,44.037312,2101500
5/28/2010,56.66,56.66,55.720001,56.09,43.563541,1535000
6/1/2010,55.43,56.279999,54.869999,54.93,42.662586,1900000
6/2/2010,55.25,56.380001,54.990002,56.360001,43.773239,2962200
6/3/2010,56.529999,56.799999,56.049999,56.66,44.006237,1943500
6/4/2010,55.549999,55.93,54.41,54.669998,42.46067,1940100
6/7/2010,54.779999,54.98,53.759998,53.779999,41.769428,1880200
6/8/2010,53.869999,54.360001,53.259998,54.240002,42.126698,3281500
6/9/2010,54.599998,55.18,53.810001,53.990002,41.932533,3009700
6/10/2010,54.93,55.689999,54.880001,55.650002,43.221802,2065900
6/11/2010,55.169998,56.02,55.099998,55.990002,43.485886,2089600
6/14/2010,56.450001,56.830002,55.93,56,43.493614,2438200
6/15/2010,56.349998,57.330002,56.27,57.259998,44.472248,2285500
6/16/2010,57,57.5,56.849998,57.200001,44.425655,2221900
6/17/2010,57.380001,57.450001,56.740002,57.299999,44.503304,2050600
6/18/2010,57.419998,57.549999,57.139999,57.34,44.534367,4139100
6/21/2010,58.080002,58.130001,56.84,57.119999,44.36351,1499500
6/22/2010,57.169998,57.41,56.060001,56.139999,43.602371,1523600
6/23/2010,56.189999,56.380001,55.540001,55.919998,43.431511,1661200
6/24/2010,55.439999,55.48,54.610001,54.77,42.743942,1815900
6/25/2010,54.93,55.290001,54.43,55.049999,42.962456,2053300
6/28/2010,55.099998,55.330002,54.700001,54.869999,42.821991,1585300
6/29/2010,54.080002,54.150002,52.790001,53.139999,41.471859,3209800
6/30/2010,53.029999,53.5,52.419998,52.560001,41.019199,2394300
7/1/2010,52.5,52.720001,51.459999,52.330002,40.839699,4678400
7/2/2010,52.549999,52.689999,51.759998,52.080002,40.6446,3750800
7/6/2010,52.779999,53.139999,51.790001,52.240002,40.769466,2452000
7/7/2010,52.369999,53.990002,52.310001,53.939999,42.096195,2279100
7/8/2010,54.419998,54.57,53.849998,54.470001,42.509827,1214000
7/9/2010,54.529999,54.93,54.380001,54.889999,42.837593,954000
7/12/2010,54.860001,55.130001,54.5,54.91,42.853207,1570100
7/13/2010,55.540001,56.029999,55.400002,55.810001,43.555592,1582200
7/14/2010,55.700001,56.060001,55.439999,55.799999,43.547783,1624000
7/15/2010,55.849998,55.990002,55.040001,55.849998,43.586807,1448900
7/16/2010,55.540001,55.549999,54.130001,54.23,42.322529,1585500
7/19/2010,54.459999,54.669998,53.939999,54.540001,42.564442,1190100
7/20/2010,53.849998,55.209999,53.73,55.169998,43.056107,1010100
7/21/2010,55.560001,55.560001,54.240002,54.48,42.517632,2826200
7/22/2010,55.099998,55.91,55.099998,55.689999,43.461941,1637500
7/23/2010,55.639999,56.330002,55.43,56.259998,43.906792,1483100
7/26/2010,56.459999,57.009998,56.25,56.950001,44.445274,2204800
7/27/2010,57.369999,57.380001,56.689999,56.880001,44.390656,2083200
7/28/2010,56.790001,56.959999,56.279999,56.48,44.07848,1486500
7/29/2010,56.880001,56.970001,55.68,56.189999,43.852146,1108100
7/30/2010,55.66,56.490002,55.459999,56.25,43.898975,1540000
8/2/2010,57.16,57.549999,56.860001,57.459999,44.843288,1623000
8/3/2010,57.349998,57.450001,56.91,57.150002,44.601368,1360100
8/4/2010,57.360001,57.619999,57.139999,57.599998,44.952557,1526900
8/5/2010,57.240002,57.509998,57.119999,57.48,44.858902,1022900
8/6/2010,56.91,57.32,56.490002,57.27,44.695004,3374500
8/9/2010,57.57,57.650002,57.200001,57.57,44.929138,1773700
8/10/2010,56.990002,57.490002,56.700001,57.209999,44.648193,2369000
8/11/2010,56.220001,56.259998,55.43,55.52,43.329266,1947500
8/12/2010,54.709999,55.380001,54.540001,55.209999,43.087341,2800000
8/13/2010,54.970001,55.330002,54.939999,55,42.92345,1879200
8/16/2010,54.549999,55.16,54.41,54.950001,42.884422,1471200
8/17/2010,55.459999,56.119999,55.32,55.73,43.49316,2374900
8/18/2010,55.639999,56.139999,55.369999,55.860001,43.594601,1336800
8/19/2010,55.52,55.700001,54.619999,54.880001,42.829811,1871600
8/20/2010,54.66,54.740002,54.23,54.689999,42.681519,1100700
8/23/2010,54.959999,55.220001,54.400002,54.400002,42.455193,841700
8/24/2010,53.84,54.029999,53.259998,53.619999,41.846462,1473700
8/25/2010,53.220001,54.029999,52.98,53.790001,41.979134,2181600
8/26/2010,54.080002,54.23,53.34,53.459999,41.721588,1521200
8/27/2010,53.830002,54.419998,53.02,54.380001,42.439568,1240200
8/30/2010,54.279999,54.419998,53.580002,53.59,41.82304,1814800
8/31/2010,53.34,53.900002,53.130001,53.599998,41.830864,1794000
9/1/2010,54.25,55.25,54.25,55.169998,43.056107,2835500
9/2/2010,55.290001,55.779999,55.209999,55.75,43.508774,1399800
9/3/2010,56.32,56.580002,56.040001,56.490002,44.086277,1956900
9/7/2010,56.279999,56.310001,55.790001,55.880001,43.610229,1759400
9/8/2010,55.950001,56.400002,55.900002,56.169998,43.836544,1155300
9/9/2010,56.779999,56.900002,56.279999,56.450001,44.055061,1433300
9/10/2010,56.57,56.779999,56.419998,56.689999,44.242359,706800
9/13/2010,57.279999,57.490002,57.119999,57.41,44.804276,1167500
9/14/2010,57.299999,57.720001,57.09,57.400002,44.796474,1262900
9/15/2010,57.189999,57.669998,57.029999,57.59,44.944748,1513700
9/16/2010,57.419998,57.619999,57.25,57.57,44.929138,1011500
9/17/2010,57.889999,57.900002,57.389999,57.599998,44.952557,1563700
9/20/2010,57.849998,58.650002,57.669998,58.549999,45.693958,1289400
9/21/2010,58.57,58.860001,58.220001,58.41,45.584694,2983400
9/22/2010,58.27,58.639999,57.91,58.099998,45.342766,4076300
9/23/2010,57.610001,58.240002,57.470001,57.599998,44.952557,3749800
9/24/2010,57.98,58.549999,57.919998,58.52,45.907269,2377700
9/27/2010,58.610001,58.66,58.240002,58.27,45.711143,1903100
9/28/2010,58.34,58.720001,57.740002,58.599998,45.970024,3132100
9/29/2010,58.470001,58.720001,58.27,58.5,45.891567,1842400
9/30/2010,58.869999,59.200001,58.099998,58.369999,45.789589,2636800
10/1/2010,58.849998,58.880001,58.27,58.630001,45.993549,3235500
10/4/2010,58.509998,58.75,57.849998,58.110001,45.585632,4304800
10/5/2010,58.650002,59.459999,58.580002,59.32,46.534832,2023200
10/6/2010,59.299999,59.459999,59.02,59.259998,46.487774,1312200
10/7/2010,59.48,59.509998,58.84,59.18,46.425014,1157400
10/8/2010,59.259998,59.740002,59.060001,59.580002,46.738804,1145100
10/11/2010,59.759998,59.82,59.490002,59.669998,46.80941,1040200
10/12/2010,59.540001,60.029999,59.119999,59.880001,46.97414,1504000
10/13/2010,60.169998,60.68,60.060001,60.349998,47.342842,1612000
10/14/2010,60.34,60.419998,59.779999,60.189999,47.217308,1615200
10/15/2010,60.5,60.639999,59.790001,60.240002,47.256546,1934400
10/18/2010,60.290001,60.709999,60.169998,60.57,47.515427,2811800
10/19/2010,59.950001,60.32,59.34,59.689999,46.825108,3053600
10/20/2010,59.77,60.580002,59.77,60.290001,47.295773,1665500
10/21/2010,60.610001,60.900002,59.900002,60.389999,47.374229,2393200
10/22/2010,60.529999,60.599998,60.330002,60.57,47.515427,792300
10/25/2010,60.93,61.299999,60.709999,60.77,47.672318,1865900
10/26/2010,60.43,60.860001,60.299999,60.759998,47.664478,905500
10/27/2010,60.369999,60.68,60.060001,60.639999,47.570332,2228900
10/28/2010,60.950001,61.02,60.330002,60.639999,47.570332,1896900
10/29/2010,60.59,60.799999,60.470001,60.720001,47.633083,1665700
11/1/2010,61.040001,61.34,60.369999,60.73,47.640938,1084000
11/2/2010,61.209999,61.34,60.959999,61.209999,48.01749,1004000
11/3/2010,61.349998,61.48,60.709999,61.459999,48.213604,1444800
11/4/2010,62.189999,62.68,62.110001,62.66,49.154976,1676600
11/5/2010,62.740002,63.029999,62.639999,62.939999,49.374615,1623900
11/8/2010,62.75,62.91,62.529999,62.860001,49.311871,1005700
11/9/2010,63,63.099998,62.099998,62.369999,48.927467,1001800
11/10/2010,62.32,62.650002,61.889999,62.639999,49.139267,897200
11/11/2010,62.130001,62.57,61.939999,62.470001,49.005917,947900
11/12/2010,62,62.299999,61.389999,61.68,48.386173,1219800
11/15/2010,61.869999,62.119999,61.57,61.59,48.31559,804900
11/16/2010,61.23,61.310001,60.32,60.610001,47.546803,2115400
11/17/2010,60.610001,60.919998,60.470001,60.709999,47.625248,1101300
11/18/2010,61.290001,61.779999,61.290001,61.560001,48.292038,2305100
11/19/2010,61.57,61.84,61.220001,61.810001,48.488167,3205800
11/22/2010,61.52,61.82,61.09,61.82,48.496017,2431800
11/23/2010,61.139999,61.200001,60.689999,60.939999,47.805683,1481100
11/24/2010,61.349998,61.919998,61.349998,61.919998,48.574455,924600
11/26/2010,61.419998,61.73,61.330002,61.5,48.244984,351900
11/29/2010,61.09,61.540001,60.66,61.41,48.174377,1372800
11/30/2010,60.799999,61.389999,60.709999,61.029999,47.876286,2400700
12/1/2010,61.919998,62.450001,61.919998,62.34,48.903938,1611600
12/2/2010,62.419998,63.16,62.400002,63.139999,49.531509,1661400
12/3/2010,62.919998,63.43,62.880001,63.34,49.6884,1549800
12/6/2010,63.259998,63.459999,63.150002,63.32,49.672722,1132400
12/7/2010,63.939999,64.019997,63.34,63.389999,49.727627,2037200
12/8/2010,63.52,63.68,63.169998,63.57,49.868847,937400
12/9/2010,63.959999,63.959999,63.52,63.799999,50.049267,1478600
12/10/2010,64.029999,64.25,63.810001,64.209999,50.370899,2079900
12/13/2010,64.489998,64.57,64.199997,64.230003,50.386593,9472500
12/14/2010,64.349998,64.559998,64.080002,64.25,50.402267,13621700
12/15/2010,64.199997,64.459999,63.869999,63.970001,50.182625,16901300
12/16/2010,64.040001,64.410004,63.810001,64.349998,50.480724,11039900
12/17/2010,64.349998,64.580002,64.220001,64.470001,50.574856,17309800
12/20/2010,64.690002,64.800003,64.330002,64.639999,50.708214,1739000
12/21/2010,64.910004,65.139999,64.809998,65.029999,51.014164,1370400
12/22/2010,64.809998,65.019997,64.769997,64.93,51.208176,2097600
12/23/2010,64.900002,64.980003,64.709999,64.839996,51.137188,1424100
12/27/2010,64.650002,64.93,64.540001,64.879997,51.168743,2789900
12/28/2010,65,65.029999,64.769997,64.940002,51.216061,715300
12/29/2010,65.080002,65.160004,64.989998,65.040001,51.294922,6472400
12/30/2010,64.949997,65.120003,64.879997,64.959999,51.231827,5767700
12/31/2010,64.82,65,64.739998,64.93,51.208176,5170800
1/3/2011,65.360001,65.879997,65.360001,65.599998,51.73658,1465100
1/4/2011,65.82,65.860001,65.040001,65.470001,51.634068,1474900
1/5/2011,65.300003,65.860001,65.190002,65.830002,51.917973,5170700
1/6/2011,65.910004,65.959999,65.540001,65.68,51.799671,4318100
1/7/2011,65.790001,65.919998,65.040001,65.529999,51.68137,2944000
1/10/2011,65.32,65.669998,65.059998,65.580002,51.720821,1830000
1/11/2011,65.82,65.970001,65.57,65.839996,51.925854,1090700
1/12/2011,66.260002,66.459999,66.089996,66.43,52.391178,4015900
1/13/2011,66.440002,66.480003,66.129997,66.330002,52.312317,1468900
1/14/2011,66.25,66.769997,66.169998,66.760002,52.651443,1292800
1/18/2011,66.739998,66.949997,66.629997,66.93,52.7855,1288700
1/19/2011,66.889999,66.910004,65.989998,66.129997,52.154568,1566600
1/20/2011,65.949997,66.099998,65.470001,65.93,51.996834,1857700
1/21/2011,66.300003,66.449997,65.949997,66.040001,52.083603,1342000
1/24/2011,66,66.489998,65.940002,66.410004,52.375416,2149200
1/25/2011,66.230003,66.449997,65.910004,66.449997,52.406944,1157500
1/26/2011,66.589996,66.970001,66.480003,66.830002,52.706661,1396100
1/27/2011,66.860001,67.129997,66.720001,67.029999,52.864372,1096900
1/28/2011,67.110001,67.18,65.720001,65.830002,51.917973,2088100
1/31/2011,65.919998,66.379997,65.830002,66.260002,52.257111,1255200
2/1/2011,66.720001,67.480003,66.690002,67.349998,53.116756,2355400
2/2/2011,67.199997,67.470001,67.18,67.269997,53.053661,1688900
2/3/2011,67.209999,67.5,66.760002,67.419998,53.171955,1807200
2/4/2011,67.5,67.650002,67.169998,67.610001,53.321793,1344000
2/7/2011,67.809998,68.279999,67.760002,68.059998,53.676716,1359300
2/8/2011,68.160004,68.419998,67.940002,68.400002,53.944851,1621900
2/9/2011,68.230003,68.410004,67.910004,68.220001,53.802887,2110900
2/10/2011,67.879997,68.370003,67.730003,68.300003,53.865974,1904400
2/11/2011,68.089996,68.82,68.029999,68.75,54.22089,1559600
2/14/2011,68.760002,68.980003,68.669998,68.93,54.362846,1554800
2/15/2011,68.720001,68.830002,68.540001,68.709999,54.189327,1598400
2/16/2011,68.959999,69.239998,68.830002,69.160004,54.54425,1925900
2/17/2011,68.959999,69.5,68.93,69.410004,54.741413,2054400
2/18/2011,69.5,69.629997,69.260002,69.540001,54.843945,1761600
2/22/2011,68.779999,69.129997,67.860001,68.050003,53.668823,3178400
2/23/2011,67.980003,68.139999,67.029999,67.480003,53.219273,3430300
2/24/2011,67.349998,67.760002,66.82,67.489998,53.227165,4472100
2/25/2011,67.82,68.349998,67.699997,68.339996,53.897522,3642300
2/28/2011,68.650002,68.82,68.300003,68.709999,54.189327,2694900
3/1/2011,68.940002,68.989998,67.529999,67.550003,53.274487,1429600
3/2/2011,67.480003,68.029999,67.370003,67.690002,53.384922,1592000
3/3/2011,68.360001,69,68.32,68.919998,54.354961,1299000
3/4/2011,68.940002,68.959999,68.019997,68.459999,53.992168,2721500
3/7/2011,68.699997,68.809998,67.459999,67.839996,53.503189,1562800
3/8/2011,67.959999,68.669998,67.620003,68.449997,53.984283,1123200
3/9/2011,68.360001,68.559998,67.959999,68.349998,53.905426,1566500
3/10/2011,67.650002,67.650002,66.980003,67.040001,52.872257,2239000
3/11/2011,66.709999,67.720001,66.709999,67.489998,53.227165,2148700
3/14/2011,67.07,67.300003,66.550003,67.080002,52.903809,1622800
3/15/2011,65.290001,66.739998,65.160004,66.370003,52.343861,4776300
3/16/2011,66.150002,66.400002,64.75,65.220001,51.436897,3839700
3/17/2011,66.139999,66.300003,65.639999,65.970001,52.028385,1712000
3/18/2011,66.790001,66.839996,66.110001,66.279999,52.272888,2604200
3/21/2011,67,67.419998,67,67.32,53.093105,1679300
3/22/2011,67.349998,67.410004,67.010002,67.099998,52.919579,2036700
3/23/2011,66.919998,67.43,66.550003,67.260002,53.045776,1666700
3/24/2011,67.660004,68,67.230003,67.900002,53.550514,2419700
3/25/2011,67.830002,68.199997,67.660004,67.860001,53.742977,1956100
3/28/2011,68.029999,68.209999,67.690002,67.699997,53.616253,1739900
3/29/2011,67.720001,68.209999,67.419998,68.199997,54.012226,1354200
3/30/2011,68.580002,68.889999,68.459999,68.709999,54.416134,1276300
3/31/2011,68.699997,68.870003,68.589996,68.709999,54.416134,1298400
4/1/2011,69.18,69.330002,68.860001,69.040001,54.677483,1707400
4/4/2011,69.150002,69.300003,68.910004,69.099998,54.725014,1091500
4/5/2011,69.010002,69.449997,68.970001,69.139999,54.756683,1317200
4/6/2011,69.470001,69.550003,69.040001,69.32,54.899235,1396900
4/7/2011,69.199997,69.480003,68.800003,69.120003,54.740826,1506400
4/8/2011,69.389999,69.489998,68.529999,68.830002,54.511185,1389100
4/11/2011,68.919998,69.089996,68.379997,68.580002,54.313198,1138100
4/12/2011,68.150002,68.279999,67.75,68,53.85384,1699900
4/13/2011,68.32,68.389999,67.769997,68.040001,53.885525,1521100
4/14/2011,67.639999,68.169998,67.410004,68.080002,53.917191,1434300
4/15/2011,68.230003,68.540001,68.010002,68.410004,54.178539,1376200
4/18/2011,67.610001,67.720001,67.07,67.589996,53.52914,2323800
4/19/2011,67.75,67.989998,67.540001,67.980003,53.838005,1048100
4/20/2011,68.830002,69.07,68.769997,68.970001,54.622055,1324700
4/21/2011,69.25,69.32,69,69.309998,54.891315,985400
4/25/2011,69.309998,69.360001,69.019997,69.239998,54.835888,886800
4/26/2011,69.5,70,69.400002,69.849998,55.318993,1400000
4/27/2011,70,70.410004,69.709999,70.309998,55.683277,2148700
4/28/2011,70.260002,70.620003,70.199997,70.519997,55.849583,2221400
4/29/2011,70.580002,70.800003,70.459999,70.699997,55.992161,1713200
5/2/2011,71.040001,71.110001,70.43,70.580002,55.897118,1506000
5/3/2011,70.43,70.510002,69.82,70.190002,55.588257,1150000
5/4/2011,70.18,70.209999,69.349998,69.669998,55.176418,1715100
5/5/2011,69.269997,69.790001,68.800003,69.110001,54.732925,1500000
5/6/2011,69.790001,70.139999,69.139999,69.410004,54.970528,1709600
5/9/2011,69.5,69.959999,69.370003,69.779999,55.263531,1165500
5/10/2011,70.019997,70.529999,69.959999,70.400002,55.754562,2353500
5/11/2011,70.349998,70.370003,69.349998,69.68,55.184364,1841800
5/12/2011,69.470001,70.139999,69.07,70.010002,55.445709,1859900
5/13/2011,70.059998,70.120003,69.18,69.370003,54.938843,1906700
5/16/2011,69.089996,69.68,68.800003,68.889999,54.558681,1654300
5/17/2011,68.559998,68.919998,68.269997,68.830002,54.511185,2058300
5/18/2011,68.879997,69.559998,68.730003,69.489998,55.033867,1430500
5/19/2011,69.75,69.860001,69.269997,69.660004,55.16851,1343800
5/20/2011,69.459999,69.580002,68.949997,69.139999,54.756683,1274200
5/23/2011,68.25,68.489998,68.059998,68.260002,54.059742,1400000
5/24/2011,68.470001,68.610001,68.050003,68.190002,54.004326,984700
5/25/2011,67.949997,68.75,67.889999,68.470001,54.226078,1159000
